tender_id,name,organization,location,submission_deadline,initiation_date,details_url,original_source_url,original_source_type,found_in_section
394636-2025,Poland – Cleaning services – Świadczenie usług sprzątania i utrzymania czystości w obiektach Zakładu Obsługi Przejść Granicznych w Korczowej w podziale na części: Część nr I - Świadczenie usług sprzątania i utrzymania czystości w obiektach drogowego przejścia granicznego w Budomierzu Część nr II - Świadczenie usług sprzątania i utrzymania czystości w obiektach drogowego przejścia granicznego w Malhowicach,Zakład Obsługi Przejść Granicznych w Korczowej,Poland,2025-07-31 11:00,2025-06-18,https://ted.europa.eu/en/notice/-/detail/394636-2025,https://platformazakupowa.pl/pn/zopgkor,platformazakupowa,General links
393628-2025,Poland – Insurance services – Ubezpieczenie mienia wybranych jednostek organizacyjnych i odpowiedzialności cywilnej Politechniki Łódzkiej,"Politechnika Łódzka, Dział Zamówień Publicznych",Poland,,2025-06-18,https://ted.europa.eu/en/notice/-/detail/393628-2025,https://plodz.ezamawiajacy.pl,ezamawiajacy,General links
394139-2025,Poland – Miscellaneous medical devices and products – Dostawa akcesoriów do termolezji do aparatu Cosman,COPERNICUS PODMIOT LECZNICZY SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,Poland,,2025-06-18,https://ted.europa.eu/en/notice/-/detail/394139-2025,https://platformazakupowa.pl/pn/copernicus/proceedings,platformazakupowa,General links
395420-2025,"Poland – Construction work for pipelines, communication and power lines, for highways, roads, airfields and railways; flatwork – Budowa kanalizacji sanitarnej DN200mm L=121,5m i DN300mm L=480,5m w ul. Przyczółkowej oraz DN300mm L=76,5m w ul. Gronowej wraz z odc. sieci od kanału głównego do granic nieruchomości w Dzielnicy Wilanów.",Miejskie Przedsiębiorstwo Wodociągów i Kanalizacji w m. st. Warszawie S.A.,Poland,,2025-06-18,https://ted.europa.eu/en/notice/-/detail/395420-2025,https://europa.eu/european-union/contact/institutions-bodies_en,unknown_platform_europa.eu,General page scan
395457-2025,Poland – Planting and maintenance services of green areas – Usługi związane z koszeniem cieków na terenie ZZ Piła w 2025 roku – II etap,Państwowe Gospodarstwo Wodne Wody Polskie,Poland,,2025-06-18,https://ted.europa.eu/en/notice/-/detail/395457-2025,https://europa.eu/european-union/contact/institutions-bodies_en,unknown_platform_europa.eu,General page scan
395484-2025,Poland – Construction work – Wykonanie robót budowlanych w ramach realizacji zadania inwestycyjnego pn. „Przebudowa budynku nr 2 w m. Gdańsk”,MORSKI ODDZIAŁ STRAŻY GRANICZNEJ,Poland,,2025-06-18,https://ted.europa.eu/en/notice/-/detail/395484-2025,https://portal.smartpzp.pl/mosg,smartpzp,General links
392036-2025,"Poland – Washing and dry-cleaning services – Świadczenie kompleksowej usługi w zakresie prania, transportu bielizny, wdrożenia systemu radiowej identyfikacji oraz najmu bielizny operacyjnej, szpitalnej, pościelowej",107 Szpital Wojskowy z Przychodnią SPZOZ w Wałczu,Poland,2025-06-30 09:00,2025-06-18,https://ted.europa.eu/en/notice/-/detail/392036-2025,https://platformazakupowa.pl/transakcja/1113944,platformazakupowa,General links
392409-2025,Poland – Pharmaceutical products – Dostawa produktów leczniczych,Mazowiecki Szpital Specjalistyczny Sp. z o. o.,Poland,2025-07-17 10:00,2025-06-18,https://ted.europa.eu/en/notice/-/detail/392409-2025,https://mss.ezamawiajacy.pl/pn/mss/demand/216400/notice/public/details,ezamawiajacy,General links
394878-2025,"Poland – Engineering design services – Wykonanie kompletnej dokumentacji projektowej wraz z uzyskaniem wszystkich decyzji administracyjnych niezbędnych do przeprowadzania robót budowlanych realizowanych w Nadleśnictwie Niepołomice dla zadań Przebudowa przepustów na obiekty o większym świetle, Przebudowa obiektu mostowego w ciągu drogi Królewska oraz Przebudowa przepustu wraz z najazdami.",Skarb Państwa Państwowe Gospodarstwo Leśne Lasy Państwowe Nadleśnictwo Niepołomice,Poland,,2025-06-18,https://ted.europa.eu/en/notice/-/detail/394878-2025,https://europa.eu/european-union/contact/institutions-bodies_en,unknown_platform_europa.eu,General page scan
394857-2025,Poland – Disposable non-chemical medical consumables and haematological consumables – Dostawa sprzętu i materiałów medycznych jednorazowego użytku dla Szpitala Ogólnego w Kolnie,Szpital Ogólny w Kolnie,Poland,2025-07-25 11:00,2025-06-18,https://ted.europa.eu/en/notice/-/detail/394857-2025,https://ezamowienia.gov.pl/mp-client/search/list/ocds-148610-64664cfb-a795-466b-b82e-2523fb256829,ezamowienia,General links
395046-2025,Poland – Peripheral equipment – Dostawa 1 szt. drukarki z wyposażeniem do Laboratorium Kosmicznej Inżynierii Biomedycznej dla CTK - DE-dzp.272-215/25,Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie,Poland,,2025-06-18,https://ted.europa.eu/en/notice/-/detail/395046-2025,https://europa.eu/european-union/contact/institutions-bodies_en,unknown_platform_europa.eu,General page scan
395014-2025,Poland – Electrical services – Wymiana urządzeń oświetlenia ulicznego na terenie Gminy Miejskiej Kraków (Część 1-13),Zarząd Dróg Miasta Krakowa,Poland,2025-07-18 10:00,2025-06-18,https://ted.europa.eu/en/notice/-/detail/395014-2025,https://platformazakupowa.pl/pn/zdmk.krakow,platformazakupowa,General links
395121-2025,Poland – Natural gas – Zakup i dystrybucja paliwa gazowego na potrzeby obiektów jednostek organizacyjnych Województwa Zachodniopomorskiego (umowa kompleksowa).,Województwo Zachodniopomorskie - Urząd Marszałkowski Województwa Zachodniopomorskiego w Szczecinie,Poland,2025-07-08 10:00,2025-06-18,https://ted.europa.eu/en/notice/-/detail/395121-2025,https://europa.eu/european-union/contact/institutions-bodies_en,unknown_platform_europa.eu,General page scan
395110-2025,Poland – Computer equipment and supplies – Dostawa sprzętu komputerowego wraz z dodatkowym wyposażeniem,Miasto Gorzów Wielkopolski,Poland,2025-07-22 09:00,2025-06-18,https://ted.europa.eu/en/notice/-/detail/395110-2025,https://platformazakupowa.pl/pn/gorzow/proceedings,platformazakupowa,General links
395272-2025,Poland – Computer equipment and supplies – Zakup i dostawa sprzętu komputerowego na potrzeby różnych jednostek Uniwersytetu Opolskiego,Uniwersytet Opolski,Poland,2025-07-22 10:00,2025-06-18,https://ted.europa.eu/en/notice/-/detail/395272-2025,https://platformazakupowa.pl/transakcja/1126535,platformazakupowa,General links
391840-2025,Poland – Secondary road construction work – Zabezpieczenie przeciwerozyjne szlaków zrywkowych w Nadleśnictwie Limanowa w 2025 roku,Nadleśnictwo Limanowa,Poland,2025-06-24 10:00,2025-06-18,https://ted.europa.eu/en/notice/-/detail/391840-2025,https://platformazakupowa.pl/transakcja/1129238,platformazakupowa,General links
391972-2025,Poland – Refuse and waste related services – Usługi zagospodarowania odpadów o kodzie 191212 luzem – zamówienie z wolnej ręki,Zakład Gospodarowania Odpadami Sp. z o.o.,Poland,,2025-06-18,https://ted.europa.eu/en/notice/-/detail/391972-2025,https://europa.eu/european-union/contact/institutions-bodies_en,unknown_platform_europa.eu,General page scan
392244-2025,"Poland – Refuse and waste related services – Świadczenie usługi odbioru, transportu i unieszkodliwiania odpadów medycznych wytwarzanych w Wojewódzkim Szpitalu Specjalistycznym we Wrocławiu przy ul. Kamieńskiego 73a i w Oddziale Zamiejscowym przy ul. Poświęckiej 8.",Wojewódzki Szpital Specjalistyczny we Wrocławiu,Poland,,2025-06-18,https://ted.europa.eu/en/notice/-/detail/392244-2025,https://www.platformazakupowa.pl/pn/wssk_wroclaw,platformazakupowa,General links
391869-2025,"Poland – Occupational clothing, special workwear and accessories – Dostawy do kopalń JSW S.A. odzieży roboczej z terminem realizacji 12 miesięcy od daty zawarcia umowy.","Jastrzębska Spółka Węglowa S.A. z siedzibą w Jastrzębiu-Zdroju, Zakład Wsparcia Produkcji",Poland,2025-07-21 09:00,2025-06-18,https://ted.europa.eu/en/notice/-/detail/391869-2025,https://europa.eu/european-union/contact/institutions-bodies_en,unknown_platform_europa.eu,General page scan
391867-2025,"Poland – Software package and information systems – Dostęp do nowych wersji, świadczenie usług serwisowych oraz rozbudowa funkcjonalności zintegrowanego systemu informatycznego (ZSI) Szpitala",Wojewódzki Szpital Zdrowia Psychicznego im. dr. Józefa Bednarza w Świeciu,Poland,2025-07-21 10:00,2025-06-18,https://ted.europa.eu/en/notice/-/detail/391867-2025,https://szpital-psychiatryczny-swiecie.ezamawiajacy.pl/pn/SPSWIECIE/demand/217141/notice/public/details,ezamawiajacy,General links
391864-2025,"Poland – Aircraft engines – Dostawa silników lotniczych Continental IO240B32B do statków powietrznych Diamond, z podziałem na zadania./ The supply of Continental IO-240-B- 32B aircraft engines for Diamond aircraft with division of tasks",Lotnicza Akademia Wojskowa,Poland,,2025-06-18,https://ted.europa.eu/en/notice/-/detail/391864-2025,https://europa.eu/european-union/contact/institutions-bodies_en,unknown_platform_europa.eu,General page scan
391827-2025,Poland – Electricity – Kompleksowa dostawa energii elektrycznej wraz z usługą dystrybucji do budynków i obiektów Urzędu Morskiego w Gdyni usytuowanych poza Portami Gdańsk i Gdynia,Dyrektor Urzędu Morskiego w Gdyni,Poland,2025-07-23 10:00,2025-06-18,https://ted.europa.eu/en/notice/-/detail/391827-2025,https://umgdy.ezamawiajacy.pl,ezamawiajacy,General links
391774-2025,"Poland – Hotel meeting and conference services – Organizacja i obsługa posiedzenia Podkomitetu ds. rozwoju lokalnego kierowanego przez społeczność (RLKS), w zakresie zapewnienia usług hotelowych, usług transportowych, sali konferencyjnej oraz usług gastronomiczno-restauracyjnych dla maksymalnie 90 osób",Ministerstwo Funduszy i Polityki Regionalnej,Poland,,2025-06-18,https://ted.europa.eu/en/notice/-/detail/391774-2025,https://europa.eu/european-union/contact/institutions-bodies_en,unknown_platform_europa.eu,General page scan
391777-2025,Poland – X-ray devices – Dostawa kostno-płucnego cyfrowego aparatu RTG wraz z wyposażeniem i modernizacją pracowni radiologicznej oraz pomieszczeń przyległych.,Samodzielny Publiczny Zakład Opieki Zdrowotnej w Sokółce,Poland,2025-06-26 10:00,2025-06-18,https://ted.europa.eu/en/notice/-/detail/391777-2025,https://platformazakupowa.pl/pn/szpitalsokolka,platformazakupowa,General links
391887-2025,Poland – Pharmaceutical products – Dostawa produktów leczniczych - kontrasty,UNIWERSYTECKI SZPITAL KLINICZNY W POZNANIU,Poland,2025-07-28 12:00,2025-06-18,https://ted.europa.eu/en/notice/-/detail/391887-2025,https://europa.eu/european-union/contact/institutions-bodies_en,unknown_platform_europa.eu,General page scan
391812-2025,"Poland – Construction work – Realizacja robót budowlanych na trzech z sześciu odcinków wchodzących w zakres Projektu pn.: Odbudowa różnorodności biologicznej doliny Nidy, poprzez odbudowę korytarzy ekologicznych i zwiększenie retencji gruntowej, realizowanego w ramach Umowy nr FEPW.02.03-IW.01-0002/24 o dofinansowanie Projektu w ramach programu Fundusze Europejskie dla Polski Wschodniej 2021-2027 Priorytet FEPW II. (...)",Państwowe Gospodarstwo Wodne Wody Polskie,Poland,2025-06-30 10:00,2025-06-18,https://ted.europa.eu/en/notice/-/detail/391812-2025,https://europa.eu/european-union/contact/institutions-bodies_en,unknown_platform_europa.eu,General page scan
391813-2025,Poland – Instruments for anaesthesia – Dostawa sprzętu i wyrobów medycznych,Narodowy Instytut Kardiologii Stefana Kardynała Wyszyńskiego - Państwowy Instytut Badawczy,Poland,,2025-06-18,https://ted.europa.eu/en/notice/-/detail/391813-2025,https://ikard.ezamawiajacy.pl,ezamawiajacy,General links
392158-2025,Poland – Road transport services – Usługi przewozu kolejkami kołowymi wraz z zapewnieniem ich sprawności,Miasto Poznań Ogród Zoologiczny w Poznaniu,Poland,,2025-06-18,https://ted.europa.eu/en/notice/-/detail/392158-2025,https://europa.eu/european-union/contact/institutions-bodies_en,unknown_platform_europa.eu,General page scan
391820-2025,Poland – Dressings – Dostawa materiałów opatrunkowych,Uniwersytecki Szpital Kliniczny nr 4 w Lublinie,Poland,,2025-06-18,https://ted.europa.eu/en/notice/-/detail/391820-2025,https://usk4lublin.eb2b.com.pl,eb2b,General links
391837-2025,Poland – Miscellaneous furniture and equipment – Dostawa mebli biurowych oraz wyposażenia pokoi wraz z montażem w budynku „Iskra”,Lotnicza Akademia Wojskowa,Poland,2025-07-02 12:00,2025-06-18,https://ted.europa.eu/en/notice/-/detail/391837-2025,https://europa.eu/european-union/contact/institutions-bodies_en,unknown_platform_europa.eu,General page scan
392121-2025,Poland – Miscellaneous medical devices and products – Dostawy drobnego sprzętu medycznego II,Wojewódzki Szpital im. Św. Ojca Pio w Przemyślu,Poland,2025-07-04 08:00,2025-06-18,https://ted.europa.eu/en/notice/-/detail/392121-2025,https://portal.smartpzp.pl/pcmrzeszow/public/postepowanie?postepowanie=80438030,smartpzp,General links
392207-2025,Poland – Structural products – Dostawy do kopalń JSW S.A. stóp podporowych z terminem realizacji 12 miesięcy od daty zawarcia umowy.,"Jastrzębska Spółka Węglowa S.A. z siedzibą w Jastrzębiu-Zdroju, Zakład Wsparcia Produkcji",Poland,2025-07-21 09:00,2025-06-18,https://ted.europa.eu/en/notice/-/detail/392207-2025,https://europa.eu/european-union/contact/institutions-bodies_en,unknown_platform_europa.eu,General page scan
392191-2025,"Poland – Surgical implants – dostawa Implantów neurochirurgicznych, stymulatorów rdzenia, zestawów, zacisków, klipsów, zestawów do drenażu",Szpital Wojewódzki im. Św. Łukasza w Tarnowie,Poland,,2025-06-18,https://ted.europa.eu/en/notice/-/detail/392191-2025,http://www.platformazakupowa.pl/pn/lukasz_med,platformazakupowa,General links
392078-2025,Poland – Software-related services – Dostawa i wdrożenie systemu informatycznego klasy GIS na potrzeby Programu TZMD,PGE Systemy S.A.,Poland,2025-07-15 14:00,2025-06-18,https://ted.europa.eu/en/notice/-/detail/392078-2025,https://swpp2.gkpge.pl,pge,General links
391803-2025,"Poland – Public-service buses – Dostawa 9 sztuk używanych autobusów miejskich, realizowana w formie leasingu finansowego.",Miejski Zakład Komunikacji Spółka z o.o. w Koszalinie,Poland,2025-07-10 10:00,2025-06-18,https://ted.europa.eu/en/notice/-/detail/391803-2025,https://europa.eu/european-union/contact/institutions-bodies_en,unknown_platform_europa.eu,General page scan
391808-2025,Poland – Construction work – Budowa bezpiecznego i chronionego parkingu na terenie Portu Gdańsk,Zarząd Morskiego Portu Gdańsk S.A.,Poland,2025-07-10 10:00,2025-06-18,https://ted.europa.eu/en/notice/-/detail/391808-2025,https://platformazakupowa.pl/transakcja/1082056,platformazakupowa,General links
393358-2025,Poland – Engineering design services – Opracowanie projektu budowlano-wykonawczego wraz z pełnieniem nadzoru autorskiego dla zadania inwestycyjnego pn.: „Modernizacja i przebudowa systemu odwodnienia ul. Cierlickiej pod wiaduktem kolejowym oraz modernizacja nawierzchni” - odcinek od Ronda E. Malessy „Marcysi” do Ronda T. Kifera „Kruszynki”,Zarząd Dróg Miejskich w Warszawie,Poland,2025-07-24 10:00,2025-06-18,https://ted.europa.eu/en/notice/-/detail/393358-2025,https://zdm-waw.ezamawiajacy.pl,ezamawiajacy,General links
393555-2025,Poland – Detection and analysis apparatus – D/98/2025-Dostawa zestawów do likwidacji skażeń sprzętu wrażliwego,2. Regionalna Baza Logistyczna,Poland,2025-07-23 07:30,2025-06-18,https://ted.europa.eu/en/notice/-/detail/393555-2025,https://platformazakupowa.pl/pn/2rblog,platformazakupowa,General links
393558-2025,"Poland – Sewage, refuse, cleaning and environmental services – Odbiór i zagospodarowanie odpadów komunalnych od właścicieli nieruchomości, na których zamieszkują mieszkańcy z terenu Gminy Rogóźno w terminie od 1 lipca 2025 r do 31 grudnia 2026 r.",GMINA ROGÓŹNO,Poland,,2025-06-18,https://ted.europa.eu/en/notice/-/detail/393558-2025,https://ezamowienia.gov.pl,ezamowienia,General links
393596-2025,Poland – Washing and dry-cleaning services – SZP.281.38.2025 - Usługa prania bielizny szpitalnej i hotelowej dla Instytutu „CZMP”,Instytut „Centrum Zdrowia Matki Polki”,Poland,2025-07-02 10:00,2025-06-18,https://ted.europa.eu/en/notice/-/detail/393596-2025,https://iczmp.ezamawiajacy.pl,ezamawiajacy,Warunki udzielenia zamówienia
393583-2025,Poland – Pharmaceutical products – SUKCESYWNA DOSTAWA PRODUKTÓW FARMACEUTYCZNYCH,Samodzielny Publiczny Zakład Opieki Zdrowotnej w Międzychodzie,Poland,,2025-06-18,https://ted.europa.eu/en/notice/-/detail/393583-2025,https://platformazakupowa.pl/pn/spzoz-miedzychod,platformazakupowa,General links
